row_id,content,theme,sentiment_word,sentiment_anls,
8815,效率，物流速度快，安装两位师傅人非常不错，安装快很专业，零费用，满分。,师傅;安装;NULL;物流速度;NULL;,不错;快;专业;快;满分;,1;1;1;1;1;,
8816,说实话对这内裤有些小失望。,内裤;,失望;,-1;,
8817,女朋友用了 说很好  不错,NULL;NULL;,不错;很好;,1;1;,
8818,试用了好几天，冰箱还可以，价格实惠，比实体店便宜，非常物超所值！,NULL;冰箱;价格;实体店;,物超所值;还可以;实惠;便宜;,1;1;1;1;,
8819,什么破高清线，接触不良，信号时有时无。然后换成机顶盒上的线，什么问题也没，而且线的粗细也差的太多了！,线;NULL;NULL;线;,高清;接触不良;破;差;,1;-1;-1;-1;,
8820,还行没什么味道,味道;,还行;,1;,
8821,给妈妈买的，用的挺好！,NULL;,挺好;,1;,
8822,赠品不错,赠品;,不错;,1;,
8823,总体来说还不错,总体;,不错;,1;,
8824,今天刚到的货，还没有用，希望不会让我失望。,NULL;,不会失望;,1;,
8825,不错，实用，美观，物美，价格合理，服务周到。,NULL;NULL;NULL;价格;服务;,美观;不错;实用;合理;周到;,1;1;1;1;1;,
8826,给妈买的第一部手机，感觉不错，外观也好看,感觉;外观;,不错;也好;,1;1;,
8827,东西还不错，但是不值这个价，十块钱还差不多,东西;价;NULL;,不错;不值;差不多;,1;-1;0;,
8828,本来我拒收的商品，结果只能默认收下，有点不平衡。,NULL;,不平;,-1;,
8829,挺好的，给老婆买的，她挺满意。,NULL;NULL;,挺好;满意;,1;1;,
8830,东西还行，就是物流太差劲，而且还忘记随货发票了..?,东西;物流;,还行;太差;,1;-1;,
8831,不错，价格实惠，质量很好，是正品，不过红米这机型玩游戏2D没问题，3D的大型游戏还是比较吃力，内存是非常好的，总体来说是很不错的，好评！,NULL;质量;NULL;游戏;总体;价格;NULL;,正品;很好;不错;吃力;不错;实惠;好评;,1;1;1;-1;1;1;1;,
8832,挺好的，容量大，看着高端大气,NULL;看着;NULL;,大气;高端;挺好;,1;1;1;,
8833,快递到是挺快的，一分价一分货吧，yibbq,快递;,挺快;,1;,
8834,我的天啊，买回来就破了，质量差的很，根本就没法用，再也不买限时拍卖的了，垃圾。,质量;NULL;NULL;NULL;,差;没法用;破;垃圾;,-1;-1;-1;-1;,
8835,乐视售后服务太差劲，开箱验货要50元，自己开箱就没有售后。联系售后开箱约好的8月3号拖到9号，我的电话打了都不知道多少次9号才来了！太无视消费者了！售后来了第一句话就是说为什么买乐视电视，乐视都要倒闭了！这句话都把我造蒙了！我还以为是别人家售后来了呢！,售后服务;,太差;,-1;,
8836,不推荐，洗过后头发痒的非常快。也很不经用。洗过很涩，但是痒的特别快。,NULL;NULL;NULL;洗;NULL;,痒;不经用;不推荐;发痒;快;,-1;-1;-1;-1;1;,
8837,不怎么样，很多东西都要收费。并且遥控器没用多久就坏了,遥控器;东西;NULL;,坏;很多;不怎么样;,-1;1;-1;,
8838,物流又慢，味那么大，,物流;,慢;,-1;,
8839,不错，就是最高只支持1920*1080的分辨率比较尴尬，显卡的功能发挥不出来，另外，支架不支持调节高低，除了这两点硬伤，其余都很好，总体性价比还是不错的。,NULL;NULL;性价比;,不错;很好;不错;,1;1;1;,
8840,买回来才想起来在美国用过，不好意思，有Lotion 在里面，洗完手觉得是油腻的。不如花王的泡沫洗手液好用,觉得;泡沫;,油腻;好用;,-1;1;,
8841,老婆说这个手机还行，挺好用的。[追评],手机;NULL;,还行;挺好;,1;1;,
8842,非常好，烤得非常好,NULL;,好;,1;,
8843,电量非常大，我的手机使用频率算中等，红米note2 3000毫安电池100%使用不到8个小时就关机，平时就是微信安排，联系工作事宜。而这手机却可以使用12小时还能保持60%以上的电量。[追评]好的,手机;频率;,可以;中等;,1;0;,
8844,过敏，泛红发热，起死皮闭口，皮肤变粗糙了，现在一脸皮屑，又红又痒，退货无门！呵呵，当时说搞活动，活动价之后300块买的，现在不搞活动反而降价了，可耻！再不信宝洁这个坑货公司。,NULL;NULL;NULL;皮肤;宝洁;,痒;可耻;过敏;粗糙;坑;,-1;-1;-1;-1;-1;,
8845,还没用，先给个满意吧。,NULL;,满意;,1;,
8846,至今为止，没有收到货，才开始说在申通，去拿货说没有，如今却交易完成，黑心,NULL;,黑心;,-1;,
8847,不知道正不正，洗完头皮很痒。,头皮;NULL;,很痒;不正;,-1;-1;,
8848,没多大用啊！不管用还是脱发,NULL;,不管用;,-1;,
8849,早餐使用非常方便，质量不错，送货速度快,使用;质量;送货速度;,方便;不错;快;,1;1;1;,
8850,"挺好的,反映挺快价格不贵",价格;NULL;反映;,不贵;挺好;挺快;,1;1;1;,
8851,老妈用的还行，也不卡，挺漂亮的。,NULL;NULL;NULL;,漂亮;还行;不卡;,1;1;1;,
8852,气味不对，比较假 有点失望,NULL;气味;NULL;,假;不对;失望;,-1;-1;-1;,
8853,东西没毛病，进水管和出水管太短了。自己买的。加上单独的三通，水龙头，花了50多。<br/>换出水管的时候发现竟然有水流出来。还没用过。京东不愧是二手-京东。以前不信现在终于信了。打着正品的旗号。哎，反正没问题，就当闲鱼买的了。垃圾京东，垃圾卖家,NULL;京东;京东;出水管;卖家;,正品;垃圾;二手;太短;垃圾;,1;-1;-1;-1;-1;,
8854,我是来唠存在的问题的。一是物流配送不到位，只到县城。我家在镇上，自己多花了150大洋找人送到家。二是发票没有和冰箱一块送达，缺失。不清楚是卖家的问题，还是物流公司的问题。问京东客服后，说发票已开，和冰箱一块，一般在冰箱外包装上，找了个底朝天没有。再问，又说和冰箱是分开的，发票跟购物清单单独一块。可是收货时除了冰箱啥纸片片也没有。三是卖家不负责。向他反映问题，希望他帮忙协调处理，结果人家回复一个京东客服电话，让自己打电话问去。,NULL;处理;卖家;卖家;冰箱;,缺失;协调;不清楚;不负责;一般;,-1;1;-1;-1;0;,
8855,还行，好用！！,NULL;NULL;,还行;好用;,1;1;,
8856,蒸汽没有想象中那么明显，不过也能理解，太大的强度估计很多人又会说眼睛不舒服种种！个人觉得还好吧！,强度;眼睛;觉得;NULL;NULL;,很多;不舒服;还好;没有明显;理解;,1;-1;1;0;1;,
8857,垃圾，兩個月就燒掉了,NULL;,垃圾;,-1;,
8858,带着不错，通话清晰。。就是安钮设计有点不合理,设计;NULL;通话;,不合理;不错;清晰;,-1;1;1;,
8859,完全不能用。根本发错了,NULL;,发错;,-1;,
8860,喷雾很方便，希望好用吧,喷雾;NULL;,方便;好用;,1;1;,
8861,不错，很满意,NULL;NULL;,不错;满意;,1;1;,
8862,用了几天才过来评价，挺好挺清晰的，质量很好。就是快递不给力。。[追评],快递;质量;NULL;NULL;,不给力;很好;挺好;清晰;,-1;1;1;1;,
8863,凑合玩吧，没什么，能玩就行了&hellip;&hellip;,NULL;,凑合;,0;,
8864,很好的不错下回我还会购买,NULL;购买;,很好;不错;,1;1;,
8865,我和我朋友一起买 用了以后两人都长痘痘～我的那位同学的痘痘比以前更严重哦～我停了以后痘痘就慢慢的消哦～,痘痘;,严重;,-1;,
8866,去年囤货买的，近期老的刚刚用完，开始用这个，羊绒脂润发乳我已经用了五六年了，这次这个味道和发乳状态都和以前不同，是稀的像融化的冰激凌的状态，应该是粘稠的奶油状的，而且味道也不对。不知道是否是商品本身有变化呢还是亚马逊进到假货了。如果是商品本身改变了，那我觉得改的很失败。如果是假货，那就亚马逊自己检讨一下了。这么相信您家自营产品呢。,NULL;NULL;味道;亚马逊;觉得;,粘稠;假货;不对;假货;失败;,-1;-1;-1;-1;-1;,
8867,现在华为做的真心不错，有一线大牌的风范，父亲很喜欢,NULL;做的;,喜欢;不错;,1;1;,
8868,电脑很漂亮！用着也很舒服！价格也不贵！非常喜欢！客服服务态度也很好！下次还会光顾！,价格;态度;电脑;NULL;用着;,不贵;很好;漂亮;喜欢;舒服;,1;1;1;1;1;,
8869,打开试验了一下，效果不错，外观，质量也感觉不错,感觉;效果;,不错;不错;,1;1;,
8870,很满意，质量好，服务态度热情[追评],服务态度;质量;NULL;,热情;好;满意;,1;1;1;,
8871,不太新鲜了  有点蔫了 。。。凑合还能吃,NULL;NULL;,不新鲜;凑合;,-1;0;,
8872,现在用着还好，不知道时间久了怎么样，但是发的手机贴膜包装不好，谢谢客服蓝海帮忙,包装;用着;时间;,不好;还好;久;,-1;1;0;,
8873,不错，手感挺好的,NULL;手感;,不错;挺好;,1;1;,
8874,有的书图片严重失真,NULL;图片;,失真;严重;,-1;-1;,
8875,下单4天物流没动态，联系京东后才发货。今天实物到了却是威利狼的！！！一句话：物流龟速，商家逗比,物流;,龟速;,-1;,
8876,手机钢化膜好像塑料膜，收到的时候看到盒子一点都没坏，过几天想换膜的时候，拆开里面居然是这样的。<br/>,盒子;,没坏;,1;,
8877,整体不错,整体;,不错;,1;,
8878,太慢了&hellip;&hellip;,NULL;,慢;,-1;,
8879,不好吃！真的，苦的～从来没有吃过那么难吃的凉糕！除了包装好看点～真的不值的买&hellip;&hellip;还有一包给丢了，唉&hellip;&hellip;那么远过来等了那么久好失望！,凉糕;NULL;包装;NULL;NULL;NULL;NULL;,没有难吃;不值;好;好;失望;久;不好吃;,1;-1;1;1;-1;0;-1;,
8880,省水，省电，使用方便,NULL;NULL;,省电;使用方便;,1;1;,
8881,坏了，找客服  不理我了   呵呵了,NULL;NULL;,坏;不理;,-1;-1;,
8882,不是纯棉的。看着还不错,看着;,不错;,1;,
8883,不良商家，不诚信商户，保价双11，预定金不能用京券，货还在路上，双11又能用京券，果然差评，差、差、差,商户;NULL;NULL;商家;NULL;,不诚信;能用;差;不良;差评;,-1;1;-1;-1;-1;,
8884,绝对是假货，洗完后头发又涩又油，别再买了，真想不到卓越居然卖假货,NULL;NULL;,假货;卓越;,-1;1;,
8885,不错，送货快。经常来买,送货;NULL;,快;不错;,1;1;,
8886,挺伤皮肤的，皮肤越洗越差，还是斯塔芙好哦,洗;NULL;,差;好;,-1;1;,
8887,算是比较均衡的，质量一般坏了两条他家耳机了,耳机;NULL;质量;,坏;均衡;一般;,-1;1;0;,
8888,还行吧，不是什么特别别出心裁的东西,东西;NULL;,不是别出心裁;还行;,-1;1;,
8889,衣架很好，很漂亮，具体用了才知道结不结实,衣架;NULL;NULL;,很好;漂亮;不结实;,1;1;-1;,
8890,质量实在是太差了，一收到那个藤就坏了，图片跟实物相比简直没法比，很不满意！！希望店家有个解释，不值这个价格。,NULL;NULL;价格;质量;,不满意;坏;不值;太差;,-1;-1;-1;-1;,
8891,质量不行，制冷不均，不建议购买。食物很容易变质，用了一段时间才评价的。,质量;制冷;NULL;食物;,不行;不均;变质;容易;,-1;-1;-1;1;,
8892,很薄的一款面膜，挺好的，用段时间再来追评,面膜;NULL;,很薄;挺好;,-1;1;,
8893,东西量还可以，没有一点香味，不算很好闻。,NULL;量;,不算很好;还可以;,-1;1;,
8894,凑单的，挺好，划算，不过香味有点不自然,NULL;NULL;,挺好;划算;,1;1;,
8895,还行吧  虽然有点贵但是没有质量问题,质量问题;NULL;,贵;还行;,-1;1;,
8896,挺好的，很不错。。。。。。,NULL;NULL;,不错;挺好;,1;1;,
8897,有点偏大，还行吧&hellip;&hellip;,NULL;NULL;,还行;偏大;,1;-1;,
8898,很流畅，照相很清晰！,NULL;照相;,流畅;清晰;,1;1;,
8899,用了几天才来评价的，物流快，画面清新，色彩鲜艳，但是有一点点泛白，不知道是不是自己颜色没调好，屏幕很薄，外观时尚，自带播放器很棒。夏普的官方安装有点坑，本来墙上支架已经安装好了，就上门拆开放上去都要收80元。,外观;安装;物流;播放器;画面;官方安装;NULL;屏幕;,时尚;好;快;很棒;清新;坑;泛白;很薄;,1;1;1;1;1;-1;-1;-1;,
8900,老婆大爱！真是太棒了，最满意的一次网购，[追评],网购;NULL;NULL;,满意;大爱;太棒;,1;1;1;,
8901,宝贝不错 老爸很喜欢 好评！！,宝贝;NULL;NULL;,不错;喜欢;好评;,1;1;1;,
8902,很好用 很方便</br>不错 ,NULL;NULL;NULL;,不错;很好;方便;,1;1;1;,
8903,这样的盒装即冲奶茶，之前都是喝的*，这次试一试这个牌子，感觉比*还好喝，特别是我喜欢红豆，这款奶茶的红豆特别好味道，不错，以后会多考虑这个牌子。,奶茶;NULL;NULL;感觉;,好味道;不错;喜欢;还好;,1;1;1;1;,
8904,还好，就是没有期望的那快,NULL;期望;,还好;快;,1;1;,
8905,送货速度快，噪音比较大，跟想象中的飞利浦差距蛮大的,差距;送货速度;,蛮大;快;,1;1;,
8906,华而不实！！！！！！,NULL;,华而不实;,-1;,
8907,给母亲买的，每天早晨吃鸡蛋很方便,鸡蛋;,方便;,1;,
8908,还行吧 音质不怎么样 也就在 自然 音效下还能凑合听 其他音效下简直就是渣,音效;音效;NULL;NULL;音质;,渣;凑合;还行;自然;不怎么样;,-1;0;1;1;-1;,
8909,这酒不好喝，上头快是假酒吗？,NULL;酒;,快;不好;,1;-1;,
8910,说这个黄瓜水不含酒精，温和什么的，但是拍在脸上会有点火辣辣的疼，难道是我打开方式不对？？,NULL;NULL;NULL;NULL;,疼;不对;温和;火辣辣;,-1;-1;1;-1;,
8911,去屑效果还是不错的~,去屑效果;,不错;,1;,
8912,感觉被坑了,感觉;,坑;,-1;,
8913,亲身经历，奉劝大家一句啊，东西很差，买了就后悔，而且贵，建议大家多去实体店看看,NULL;东西;NULL;,后悔;很差;贵;,-1;-1;-1;,
8914,一直用妮维雅的东西这个美白很一般,美白;,一般;,0;,
8915,方便好用,NULL;,方便好用;,1;,
8916,是真品，手感不错，但是待机时间不是很长，总体来说，还可以，之后用用在看喽,手感;待机时间;NULL;NULL;,不错;不是很长;真品;还可以;,1;-1;1;1;,
8917,等了一周才到货！配套的接口不是太大就是太小，与常见的水龙头根本不配套！勉强装上后还是漏水。后面的买家要谨慎！,买家;,谨慎;,0;,
8918,不错的购物经历，嘿嘿！,购物经历;,不错;,1;,
8919,不错，美观大方，物流很快，态度热情。只是不知道发票在哪里？售后找哪里？顺便问下,态度;NULL;NULL;物流;,热情;不错;美观大方;很快;,1;1;1;1;,
8920,电视品质一流，家人满意，安装人员准时认真负责。,安装人员;电视品质;NULL;NULL;,准时;一流;认真负责;满意;,1;1;1;1;,
8921,很厚很暖哦，很喜欢。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,NULL;NULL;NULL;,很暖;很厚;喜欢;,1;1;1;,
8922,很满意，送货速度超级快，安装的师傅也棒棒的！,师傅;送货速度;NULL;,棒棒的;快;满意;,1;1;1;,
8923,没礼盒 没外包装 送人不方便 物流慢,NULL;物流;,不方便;慢;,-1;-1;,
8924,很满意，和家里也挺搭。,NULL;NULL;,挺搭;满意;,1;1;,
8925,敲鸡蛋的针变成金属的，更耐用了,NULL;,耐用;,1;,
8926,按摩很舒服 力度调节 东西不错 贴合度好 声音小 力度大,东西;贴合度;按摩;,不错;好;舒服;,1;1;1;,
8927,这个东西一点效果都没有，骗人的东西！下次不会在购买了！5星好评是为了拿金豆，大家别误会,NULL;,好评;,1;,
8928,还不错，好用,NULL;NULL;,不错;好用;,1;1;,
